a | 啊   | 哎   | 阿   | 爱   | 按   | 唉   | 安   | 俺   | 奥   | 案   | 吖   | 艾   | 昂   | 埃   | 暗   | 矮   | 岸   | 澳   | 挨   | 熬   | 嗄   | 傲   | 哀   | 锕   | 癌   | 嗷   | 庵   | 凹   | 敖   | 胺   | 氨   | 呵   | 欸   | 袄   | 腌   | 鞍   | 嗳   | 碍   | 铵   | 坳   | 
hng | 行   | 很难过   | 和那个   | 好难过   | 还能够   | 好你个   | 会难过   | 很能干   | 和哪个   | 很难搞   | 还能给   | 换哪个   | 还弄个   | 很难改   | 还难过   | 好难搞   | 还能改   | 好那个   | 很那个   | 还能过   | 好能干   | 浩南哥   | 好难改   | 黑奴工   | 还那个   | 亨尼格   | 汉尼根   | 汉妮根   | 还能给  | 很难给  | 海南给  | 和你给  | 湖南给  | 河南给  | 怀念给  | 好难给  | 好呢给  | 华南给  | 喊你给  | 和您给  | 
hong | 红   | 洪   | 宏   | 鸿   | 轰   | 弘   | 虹   | 哄   | 泓   | 烘   | 薨   | 闳   | 竑   | 纮   | 荭   | 黉   | 翃   | 蕻   | 鋐   | 訇   | 讧   | 吽   | 唝   | 硔   | 鉷   | 玒   | 渱   | 谼   | 篊   | 浲   | 叿   | 嚝   | 巆   | 揈   | 渹   | 灴   | 焢   | 硡   | 谾   | 輷   | 
hou | 后   | 侯   | 厚   | 猴   | 吼   | 候   | 喉   | 鲎   | 齁   | 逅   | 垕   | 堠   | 骺   | 郈   | 鲘   | 吽   | 糇   | 瘊   | 篌   | 鍭   | 帿   | 睺   | 矦   | 翭   | 翵   | 葔   | 鄇   | 銗   | 鯸   | 呴   | 犼   | 洉   | 豞   | 鮜   | 腄   | 餱   | 後   | 鱟   | 詬   | 𬭤   | 
hu | 胡   | 湖   | 虎   | 户   | 呼   | 护   | 互   | 乎   | 沪   | 忽   | 壶   | 狐   | 糊   | 弧   | 蝴   | 唬   | 扈   | 和   | 斛   | 祜   | 浒   | 琥   | 瑚   | 笏   | 核   | 葫   | 瓠   | 怙   | 唿   | 惚   | 槲   | 煳   | 鹄   | 縠   | 鄠   | 戽   | 鹱   | 烀   | 鳠   | 滹   | 
hua | 话   | 花   | 化   | 华   | ❀   | 画   | 划   | 滑   | 桦   | 哗   | 骅   | 铧   | 婳   | 嬅   | 猾   | 胡啊   | 觟   | 豁   | 吪   | 魤   | 粿   | 輠   | 芲   | 蒍   | 蕐   | 蘤   | 錵   | 姡   | 搳   | 撶   | 璍   | 磆   | 螖   | 釫   | 鋘   | 鷨   | 夻   | 崋   | 摦   | 杹   | 
huai | 坏   | 怀   | 淮   | 槐   | 踝   | 互爱   | 徊   | 櫰   | 懐   | 瀤   | 耲   | 蘹   | 褢   | 褱   | 咶   | 蘾   | 壊   | 佪   | 懷   | 壞   | 胡哎  | 湖哎  | 虎哎  | 户哎  | 呼哎  | 护哎  | 互哎  | 乎哎  | 沪哎  | 忽哎  | 壶哎  | 狐哎  | 糊哎  | 弧哎  | 蝴哎  | 唬哎  | 扈哎  | 和哎  | 斛哎  | 祜哎  | 
huan | 换   | 还   | 环   | 欢   | 患   | 幻   | 焕   | 桓   | 缓   | 唤   | 寰   | 胡安   | 宦   | 浣   | 奂   | 湖岸   | 獾   | 涣   | 洹   | 圜   | 鬟   | 嬛   | 护岸   | 鹮   | 驩   | 郇   | 锾   | 豢   | 鲩   | 缳   | 痪   | 擐   | 峘   | 逭   | 萑   | 綄   | 漶   | 貆   | 澴   | 荁   | 
huang | 黄   | 皇   | 慌   | 荒   | 晃   | 煌   | 凰   | 谎   | 簧   | 璜   | 磺   | 蝗   | 惶   | 恍   | 幌   | 肓   | 潢   | 癀   | 湟   | 篁   | 隍   | 徨   | 洸   | 锽   | 滉   | 遑   | 鳇   | 喤   | 瑝   | 蟥   | 媓   | 艎   | 趪   | 櫎   | 汻   | 塃   | 巟   | 朚   | 衁   | 偟   | 
hui | 会   | 回   | 辉   | 惠   | 慧   | 灰   | 汇   | 毁   | 绘   | 晖   | 徽   | 挥   | 悔   | 卉   | 蕙   | 喙   | 荟   | 讳   | 恢   | 秽   | 晦   | 烩   | 茴   | 贿   | 诲   | 橞   | 珲   | 彗   | 洄   | 恚   | 麾   | 翚   | 虺   | 咴   | 翙   | 隳   | 蛔   | 桧   | 诙   | 蟪   | 
hun | 混   | 魂   | 婚   | 昏   | 浑   | 荤   | 馄   | 溷   | 阍   | 诨   | 惛   | 珲   | 湣   | 婫   | 堚   | 圂   | 惽   | 昬   | 棔   | 殙   | 涽   | 焄   | 睧   | 睯   | 蔒   | 忶   | 梡   | 繉   | 轋   | 顐   | 餫   | 鼲   | 俒   | 倱   | 慁   | 掍   | 焝   | 眃   | 觨   | 緄   | 
huo | 或   | 货   | 火   | 活   | 获   | 霍   | 祸   | 伙   | 惑   | 豁   | 嚯   | 镬   | 嚄   | 和   | 夥   | 钬   | 藿   | 腘   | 锪   | 漷   | 濩   | 攉   | 蠖   | 騞   | 劐   | 耠   | 佸   | 灬   | 楇   | 膕   | 焃   | 擭   | 姡   | 捇   | 檴   | 剨   | 吙   | 秮   | 秳   | 萿   | 
ji | 及   | 即   | 级   | 机   | 集   | 几   | 基   | 记   | 急   | 既   | 鸡   | 吉   | 寄   | 季   | 极   | 继   | 计   | 纪   | 姬   | 籍   | 己   | 挤   | 积   | 剂   | 济   | 击   | 祭   | 暨   | 技   | 肌   | 冀   | 忌   | 棘   | 疾   | 激   | 辑   | 际   | 革   | 系   | 寂   | 
jia | 加   | 家   | 假   | 甲   | ＋   | 价   | 佳   | 贾   | 架   | 嘉   | 夹   | 嫁   | 驾   | 伽   | 迦   | 钾   | 珈   | 急啊   | 颊   | 岬   | 稼   | 蛱   | 枷   | 荚   | 痂   | 戛   | 葭   | 镓   | 笳   | 跏   | 郏   | 浃   | 胛   | 鸡啊   | 级啊   | 铗   | 瘕   | 袈   | 斝   | 几啊   | 
jian | 见   | 间   | 建   | 件   | 🗡   | 剑   | 兼   | 键   | 减   | 健   | 简   | 舰   | 贱   | 坚   | 剪   | 尖   | 捡   | 箭   | 检   | 渐   | 监   | 肩   | 歼   | 奸   | 煎   | 鉴   | 拣   | 碱   | 吉安   | 溅   | 俭   | 涧   | 荐   | 菅   | 谏   | 茧   | 笺   | 艰   | 柬   | 践   | 
jiang | 将   | 讲   | 江   | 奖   | 蒋   | 姜   | 降   | 酱   | 浆   | 匠   | 僵   | 疆   | 鳉   | 激昂   | 桨   | 绛   | 犟   | 缰   | 茳   | 弶   | 豇   | 耩   | 礓   | 洚   | 强   | 糨   | 膙   | 蔃   | 虹   | 壃   | 摪   | 橿   | 殭   | 畕   | 畺   | 疅   | 翞   | 葁   | 螀   | 螿   | 
jiao | 叫   | 交   | 教   | 较   | ∩   | ∠   | 脚   | 角   | 胶   | 焦   | 娇   | 觉   | 浇   | 礁   | 缴   | 嚼   | 搅   | 姣   | 椒   | 蛟   | 骄   | 绞   | 轿   | 蕉   | 郊   | 剿   | 矫   | 皎   | 窖   | 吉奥   | 鲛   | 饺   | 铰   | 校   | 醮   | 狡   | 滘   | 跤   | 酵   | 佼   | 
jie | 姐   | 接   | 借   | 节   | 街   | 界   | 杰   | 解   | 皆   | 结   | 劫   | 洁   | 捷   | 介   | 戒   | 截   | 阶   | 届   | 揭   | 羯   | 婕   | 芥   | 饥饿   | 桀   | 竭   | 嗟   | 诫   | 藉   | 孑   | 诘   | 劼   | 睫   | 玠   | 秸   | 喈   | 颉   | 疖   | 碣   | 疥   | 蚧   | 
jin | 金   | 进   | 近   | 今   | 🈲   | 仅   | 尽   | 紧   | 锦   | 劲   | 晋   | 斤   | 津   | 禁   | 筋   | 瑾   | 靳   | 谨   | 浸   | 巾   | 堇   | 烬   | 襟   | 矜   | 缙   | 槿   | 觐   | 衿   | 荩   | 妗   | 琎   | 噤   | 瑨   | 廑   | 溍   | 赆   | 珒   | 馑   | 嫤   | 卺   | 
jing | 经   | 京   | ＃   | 竟   | Σ(っ °Д °;)っ   | 静   | 景   | 精   | 井   | 敬   | 净   | 镜   | 晶   | 惊   | 警   | 境   | 靖   | 颈   | 荆   | 径   | 竞   | 劲   | 婧   | 茎   | 菁   | 鲸   | 璟   | 泾   | 睛   | 憬   | 旌   | 迳   | 兢   | 胫   | 腈   | 肼   | 阱   | 暻   | 靓   | 痉   | 
jiong | 囧   | 炯   | 炅   | 😳   | ( ╯□╰ )   | 窘   | 冏   | 迥   | 扃   | 颎   | 泂   | 駉   | 坰   | 臩   | 臦   | 昋   | 冋   | 埛   | 浻   | 絅   | 蘏   | 銄   | 駫   | 鼏   | 侰   | 僒   | 宭   | 澃   | 烱   | 煚   | 煛   | 熲   | 燑   | 燛   | 綗   | 蘔   | 褧   | 逈   | 顈   | 冂   | 
jiu | 就   | 九   | 酒   | 久   | ⑨   | Ⅸ   | 旧   | 救   | 玖   | 揪   | 究   | 纠   | 舅   | 鸠   | 灸   | 鹫   | 啾   | 咎   | 臼   | 韭   | 疚   | 厩   | 柩   | 赳   | 阄   | 僦   | 氿   | 鬏   | 桕   | 蹴   | 湬   | 丩   | 勼   | 揂   | 揫   | 摎   | 朻   | 樛   | 牞   | 稵   | 
ju | 据   | 局   | 具   | 居   | 剧   | 巨   | 距   | 聚   | 句   | 举   | 菊   | 拒   | 俱   | 鞠   | 橘   | 拘   | 矩   | 锯   | 桔   | 狙   | 惧   | 驹   | 炬   | 咀   | 钜   | 焗   | 莒   | 苣   | 沮   | 掬   | 琚   | 踞   | 遽   | 裾   | 疽   | 锔   | 苴   | 榉   | 椐   | 雎   | 
juan | 卷   | 娟   | 捐   | 隽   | 绢   | 圈   | 倦   | 眷   | 鹃   | 涓   | 镌   | 狷   | 蠲   | 鄄   | 桊   | 锩   | 棬   | 鋗   | 鋑   | 勌   | 勬   | 圏   | 姢   | 朘   | 焆   | 瓹   | 脧   | 裐   | 鞙   | 呟   | 埍   | 埢   | 鵍   | 巻   | 帣   | 臇   | 菤   | 劵   | 奆   | 奍   | 
jue | 绝   | 觉   | 决   | 爵   | 蕨   | 诀   | 巨额   | 掘   | 珏   | 倔   | 厥   | 角   | 撅   | 噘   | 崛   | 玦   | 攫   | 蹶   | 噱   | 孓   | 谲   | 抉   | 橛   | 夬   | 矍   | 巨鳄   | 桷   | 镢   | 爝   | 獗   | 觖   | 劂   | 傕   | 玃   | 嚼   | 脚   | 矞   | 潏   | 砄   | 駃   | 
jun | 军   | 均   | 君   | 郡   | 俊   | 菌   | 骏   | 钧   | 峻   | 浚   | 珺   | 竣   | 隽   | 筠   | 鋆   | 畯   | 麇   | 莙   | 晙   | 焌   | 捃   | 皲   | 鲪   | 葰   | 狻   | 龜   | 龟   | 棞   | 蔨   | 姰   | 抣   | 桾   | 汮   | 皹   | 碅   | 蚐   | 袀   | 覠   | 銁   | 銞   | 
ka | 卡   | 咯   | 喀   | 咖   | 咔   | 胩   | 呿   | 衉   | 佧   | 鉲   | 垰   | 裃   | 佧   | 佧   | 佧   | 佧   | 佧   | 鉲   | 垰   | 裃   | 佧   | 佧   | 佧   | 佧   | 佧   | 鉲   | 垰   | 裃   | 佧   | 佧   | 佧   | 佧   | 佧   | 鉲   | 垰   | 裃   | 佧   | 佧   | 佧   | 佧   | 
kai | 开   | 凯   | 恺   | 楷   | 铠   | 锴   | 慨   | 揩   | 闿   | 剀   | 垲   | 忾   | 锎   | 蒈   | 炌   | 嵦   | 濭   | 噄   | 愒   | 衉   | 奒   | 暟   | 輆   | 颽   | 勓   | 欬   | 炏   | 烗   | 鎎   | 嘅   | 喫   | 開   | 鐦   | 凱   | 剴   | 塏   | 愷   | 鎧   | 鍇   | 闓   | 
kan | 看   | 砍   | 坎   | 堪   | 刊   | 侃   | 勘   | 阚   | 龛   | 崁   | 瞰   | 戡   | 磡   | 槛   | 衎   | 莰   | 墈   | 嵁   | 龕   | 栞   | 偘   | 冚   | 凵   | 埳   | 塪   | 惂   | 欿   | 歁   | 竷   | 輡   | 轁   | 轗   | 顑   | 矙   | 輱   | 闞   | 堿   | 檻   | 呿你  | 鉲你  | 
kang | 康   | 抗   | 扛   | 亢   | 炕   | 糠   | 慷   | 钪   | 伉   | 闶   | 邟   | 嫝   | 嵻   | 忼   | 槺   | 漮   | 砊   | 穅   | 躿   | 鏮   | 鱇   | 摃   | 匟   | 囥   | 犺   | 粇   | 閌   | 鈧   | kangaroo   | 冚给  | 栞给  | 矙给  | 輡给  | 塪给  | 轗给  | 竷给  | 偘给  | 顑给  | 輱给  | 欿给  | 
kao | 靠   | 考   | 烤   | 拷   | 尻   | 铐   | 犒   | 栲   | 洘   | 薧   | 嵪   | 髛   | 丂   | 焅   | 鮳   | 鯌   | 鲓   | 槀   | 稾   | 攷   | 銬   | 卡哦  | 咯哦  | 喀哦  | 咖哦  | 咔哦  | 胩哦  | 呿哦  | 衉哦  | 佧哦  | 鉲哦  | 垰哦  | 裃哦  | 㸆   | 裃哦  | 裃哦  | 裃哦  | 裃哦  | 裃哦  | 裃哦  | 
ke | 可   | 克   | 科   | 课   | 客   | 柯   | 壳   | 刻   | 咳   | 颗   | 棵   | 珂   | 磕   | 渴   | 氪   | 恪   | 嗑   | 苛   | 轲   | 窠   | 坷   | 髁   | 颏   | 稞   | 剋   | 蝌   | 瞌   | 岢   | 呵   | 疴   | 牁   | 锞   | 溘   | 缂   | 炣   | 骒   | 匼   | 悈   | 屙   | 峇   | 
kei | 剋   | 尅   | 磆i  | 顆i  | 碦i  | 袔i  | 錒i  | 砢i  | 堁i  | 騍i  | 殼i  | 頦i  | 萪i  | 钶i  | 敤i  | 錁i  | 兡i  | 痾i  | 窼i  | 娔i  | 胢i  | 醘i  | 嵑i  | 課i  | 犐i  | 軻i  | 峇i  | 勀i  | 毼i  | 鈳i  | 榼i  | 趷i  | 薖i  | 兙i  | 嶱i  | 渇i  | 愙i  | 兛i  | 搕i  | 兞i  | 
ken | 肯   | 啃   | 垦   | 恳   | 裉   | 龈   | 齦   | 珢   | 硍   | 肎   | 肻   | 豤   | 貇   | 錹   | 掯   | 褃   | 墾   | 懇   | 磆你  | 顆你  | 碦你  | 袔你  | 錒你  | 砢你  | 堁你  | 騍你  | 殼你  | 頦你  | 萪你  | 钶你  | 敤你  | 錁你  | 兡你  | 痾你  | 窼你  | 娔你  | 胢你  | 醘你  | 嵑你  | 課你  | 
keng | 坑   | 吭   | 铿   | 硁   | 🕳   | 奟   | 妔   | 劥   | 坈   | 挳   | 揁   | 摼   | 牼   | 硻   | 誙   | 銵   | 鍞   | 殸   | 阬   | 硜   | 鏗   | 肻给  | 豤给  | 墾给  | 貇给  | 肎给  | 褃给  | 掯给  | 懇给  | 錹给  | 硍给  | 珢给  | 齦给  | 龈给  | 裉给  | 恳给  | 垦给  | 啃给  | 肯给  | 磆那个  | 
kong | 空   | 孔   | 控   | 恐   | 箜   | 崆   | 倥   | 硿   | 矼   | 埪   | 悾   | 椌   | 涳   | 躻   | 錓   | 鵼   | 羫   | 鞚   | 羫   | 羫   | 羫   | 羫   | 羫   | 羫   | 羫   | 鞚   | 羫   | 羫   | 羫   | 羫   | 羫   | 羫   | 羫   | 鞚   | 羫   | 羫   | 羫   | 羫   | 羫   | 羫   | 
kou | 口   | 扣   | 抠   | 寇   | 叩   | 蔻   | 筘   | 芤   | 彄   | 眍   | 竘   | 怐   | 瞉   | 剾   | 劶   | 冦   | 宼   | 敂   | 滱   | 窛   | 簆   | 蔲   | 鷇   | 摳   | 瞘   | 釦   | 𫸩   | 瞘   | 瞘   | 瞘   | 瞘   | 瞘   | 瞘   | 釦   | 𫸩   | 瞘   | 瞘   | 瞘   | 瞘   | 瞘   | 
ku | 库   | 哭   | 苦   | 酷   | 🆒   | /(ㄒoㄒ)/~~   | 裤   | 枯   | 窟   | 齁   | 骷   | 刳   | 喾   | 绔   | 朏   | 圐   | 矻   | 搰   | 楛   | 崫   | 胐   | 捁   | 焅   | 硞   | 堀   | 扝   | 桍   | 窋   | 跍   | 郀   | 鮬   | 狜   | 俈   | 瘔   | 秙   | 袴   | 趶   | 廤   | 嚳   | 庫   | 
kua | 跨   | 夸   | 垮   | 胯   | 挎   | 苦啊   | 哭啊   | 侉   | 姱   | 恗   | 晇   | 舿   | 咵   | 銙   | 顝   | 骻   | 絓   | 誇   | 库啊  | 哭啊  | 苦啊  | 酷啊  | 裤啊  | 枯啊  | 窟啊  | 齁啊  | 骷啊  | 刳啊  | 喾啊  | 绔啊  | 朏啊  | 圐啊  | 矻啊  | 搰啊  | 楛啊  | 崫啊  | 胐啊  | 捁啊  | 焅啊  | 硞啊  | 
kuai | 快   | 块   | 酷爱   | 蒯   | 筷   | 会   | 脍   | 浍   | 侩   | 郐   | 哙   | 鲙   | 狯   | 駃   | 巜   | 璯   | 擓   |    | 凷   | 圦   | 墤   | 廥   | 旝   | 糩   | 鬠   | 會   | 澮   | 儈   | 塊   | 獪   | 膾   | 鄶   | 鱠   | 蕢   | 噲   | 库哎  | 哭哎  | 苦哎  | 酷哎  | 裤哎  | 
kuan | 款   | 宽   | 髋   | 酷安   | 梡   | 寛   | 鑧   | 欵   | 歀   | 窽   | 窾   | 寬   | 髖   | 库按  | 哭按  | 苦按  | 酷按  | 裤按  | 枯按  | 窟按  | 齁按  | 骷按  | 刳按  | 喾按  | 绔按  | 朏按  | 圐按  | 矻按  | 搰按  | 楛按  | 崫按  | 胐按  | 捁按  | 焅按  | 硞按  | 堀按  | 扝按  | 桍按  | 窋按  | 跍按  | 
kuang | 狂   | 框   | 矿   | 况   | 匡   | 筐   | 旷   | 邝   | 眶   | 哐   | 诳   | 诓   | 圹   | 夼   | 贶   | 纩   | 鵟   | 洭   | 丱   | 卝   | 硄   | 矌   | 劻   | 匩   | 恇   | 筺   | 軭   | 邼   | 忹   | 抂   | 狅   | 軖   | 軠   | 儣   | 懭   | 爌   | 岲   | 懬   | 昿   | 眖   | 
kui | 亏   | 奎   | 葵   | 魁   | 窥   | 愧   | 溃   | 盔   | 夔   | 揆   | 逵   | 馈   | 隗   | 睽   | 蝰   | 傀   | 喹   | 岿   | 匮   | 馗   | 悝   | 喟   | 愦   | 骙   | 聩   | 蒉   | 篑   | 暌   | 櫆   | 煃   | 跬   | 戣   | 謉   | 胿   | 膭   | 瞆   | 瞶   | 蘬   | 殨   | 腃   | 
kun | 困   | 坤   | 昆   | 捆   | 😴   | 琨   | 堃   | 鲲   | 锟   | 焜   | 醌   | 髡   | 鹍   | 壸   | 悃   | 阃   | 裈   | 婫   | 豤   | 貇   | 堒   | 尡   | 晜   | 潉   | 熴   | 猑   | 瑻   | 罤   | 臗   | 菎   | 蜫   | 裩   | 騉   | 髠   | 髨   | 鵾   | 鶤   | 壼   | 硱   | 祵   | 
kuo | 阔   | 扩   | 括   | 廓   | 蛞   | 适   | 漷   | 栝   | 挄   | 彉   | 彍   | 秳   | 萿   | 鬠   | 噋   | 懖   | 拡   | 桰   | 煀   | 筈   | 葀   | 霩   | 鞟   | 鞹   | 韕   | 頢   | 髺   | 擴   | 濶   | 闊   | 库哦  | 哭哦  | 苦哦  | 酷哦  | 裤哦  | 枯哦  | 窟哦  | 齁哦  | 骷哦  | 刳哦  | 
la | 啦   | 拉   | 辣   | 蜡   | 腊   | 喇   | 剌   | 落   | 垃   | 砬   | 邋   | 瘌   | 旯   | 蝲   | 镴   | 鯻   | 鞡   | 鱲   | 癞   | 搚   | 柆   | 磖   | 翋   | 菈   | 揦   | 臈   | 嚹   | 藞   | 儠   | 揧   | 擸   | 攋   | 楋   | 櫴   | 溂   | 爉   | 瓎   | 蝋   | 辢   | 鬎   | 
lai | 来   | 赖   | 莱   | 濑   | 癞   | 睐   | 籁   | 赉   | 徕   | 铼   | 涞   | 崃   | 梾   | 俫   | 婡   | 誺   | 勑   | 鵣   | 攋   | 櫴   | 倈   | 庲   | 猍   | 琜   | 筙   | 箂   | 逨   | 郲   | 顂   | 騋   | 鯠   | 鶆   | 麳   | 唻   | 瀬   | 藾   | 襰   | 頼   | 癩   | 崍   | 
lan | 蓝   | 兰   | 烂   | 懒   | 局域网   | 栏   | 岚   | 拦   | 澜   | 揽   | 篮   | 滥   | 览   | 缆   | 榄   | 阑   | 婪   | 斓   | 镧   | 谰   | 褴   | 暕   | 襕   | 罱   | 漤   | 瓓   | 璼   | 坔   | 嚂   | 蘫   | 儖   | 厱   | 囒   | 惏   | 懢   | 欗   | 灆   | 灡   | 燣   | 燷   | 
lang | 狼   | 浪   | 郎   | 朗   | 🐺   | 廊   | 琅   | 啷   | 榔   | 螂   | 阆   | 塱   | 烺   | 锒   | 蒗   | 稂   | 埌   | 蓢   | 崀   | 莨   | 筤   | 桹   | 躴   | 俍   | 駺   | 勆   | 哴   | 嫏   | 斏   | 欴   | 硠   | 艆   | 蓈   | 蜋   | 郒   | 郞   | 鎯   | 悢   | 朖   | 朤   | 
lao | 老   | 劳   | 捞   | 佬   | 牢   | 唠   | 烙   | 姥   | 乐   | 涝   | 酪   | 落   | 痨   | 铑   | 荖   | 醪   | 崂   | 栳   | 嫪   | 铹   | 耢   | 络   | 潦   | 橑   | 狫   | 粩   | 僗   | 労   | 哰   | 憥   | 憦   | 朥   | 浶   | 磱   | 窂   | 簩   | 蟧   | 轑   | 顟   | 髝   | 
le | 了   | 乐   | 勒   | 叻   | 仂   | 嘞   | 簕   | 鳓   | 肋   | 泐   | 饹   | 艻   | 竻   | 牞   | 忇   | 扐   | 楽   | 氻   | 玏   | 砳   | 阞   | 韷   | 鰳   | 樂   | 餎   | 餎   | 餎   | 餎   | 餎   | 餎   | 餎   | 餎   | 餎   | 餎   | 餎   | 餎   | 餎   | 餎   | 餎   | 餎   | 
lei | 类   | 雷   | 累   | 泪   | 磊   | 蕾   | 嘞   | 勒   | 垒   | 肋   | 镭   | 擂   | 耒   | 羸   | 酹   | 诔   | 罍   | 儡   | 嫘   | 缧   | 檑   | 藟   | 礌   | 瓃   | 癗   | 腂   | 瘣   | 壨   | 攂   | 樏   | 櫑   | 欙   | 畾   | 磥   | 礧   | 纝   | 蔂   | 蘲   | 虆   | 轠   | 
len | 冷   | 楞   | 棱   | 愣   | 塄   | 堎   | 薐   | 碐   | 踜   | 輘   | 倰   | 睖   | 稜   | 牞你  | 楽你  | 鰳你  | 韷你  | 忇你  | 艻你  | 樂你  | 玏你  | 竻你  | 氻你  | 餎你  | 砳你  | 扐你  | 阞你  | 饹你  | 泐你  | 肋你  | 簕你  | 鳓你  | 嘞你  | 仂你  | 叻你  | 勒你  | 乐你  | 了你  | 嘞你  | 嘞你  | 
leng | 冷   | 楞   | 棱   | 愣   | 塄   | 堎   | 薐   | 碐   | 踜   | 輘   | 倰   | 睖   | 稜   | length   | 牞那个  | 楽那个  | 鰳那个  | 韷那个  | 忇那个  | 艻那个  | 樂那个  | 玏那个  | 竻那个  | 氻那个  | 餎那个  | 砳那个  | 扐那个  | 阞那个  | 饹那个  | 泐那个  | 肋那个  | 簕那个  | 鳓那个  | 嘞那个  | 仂那个  | 叻那个  | 勒那个  | 乐那个  | 了那个  | 鳓那个  | 
li | 里   | 李   | 利   | 离   | 力   | 立   | 理   | 丽   | 黎   | 礼   | 例   | 莉   | 哩   | 历   | 梨   | 粒   | 鲤   | 栗   | 厉   | 吏   | 励   | 笠   | 狸   | 锂   | 俐   | 璃   | 隶   | 犁   | 厘   | 栎   | 荔   | 沥   | 篱   | 俪   | 骊   | 郦   | 漓   | 砾   | 藜   | 砺   | 
lia | 俩   | 里啊   | 倆   | 里啊  | 李啊  | 利啊  | 离啊  | 力啊  | 立啊  | 理啊  | 丽啊  | 黎啊  | 礼啊  | 例啊  | 莉啊  | 哩啊  | 历啊  | 梨啊  | 粒啊  | 鲤啊  | 栗啊  | 厉啊  | 吏啊  | 励啊  | 笠啊  | 狸啊  | 锂啊  | 俐啊  | 璃啊  | 隶啊  | 犁啊  | 厘啊  | 栎啊  | 荔啊  | 沥啊  | 篱啊  | 俪啊  | 骊啊  | 郦啊  | 漓啊  | 
lian | 连   | 脸   | 练   | 联   | 莲   | 恋   | 链   | 廉   | 炼   | 立案   | 怜   | 帘   | 李安   | 敛   | 利安   | 离岸   | 涟   | 濂   | 镰   | 琏   | 潋   | 楝   | 殓   | 蠊   | 鲢   | 奁   | 梿   | 蔹   | 裢   | 裣   | 磏   | 臁   | 浰   | 瑓   | 謰   | 嬚   | 鰊   | 歛   | 錬   | 湅   | 
liang | 两   | 量   | 梁   | 亮   | 良   | 凉   | 辆   | 俩   | 粮   | 靓   | 里昂   | 晾   | 谅   | 粱   | 椋   | 李昂   | 莨   | 魉   | 踉   | 倞   | 俍   | 墚   | 辌   | 悢   | 立昂   | 駺   | 綡   | 哴   | 蜋   | 脼   | 簗   | 両   | 冫   | 唡   | 啢   | 掚   | 緉   | 蜽   | 裲   | 喨   | 
liao | 了   | 聊   | 料   | 廖   | 撩   | 辽   | 寮   | 里奥   | 疗   | 李敖   | 利奥   | 蓼   | 僚   | 撂   | 燎   | 瞭   | 寥   | 潦   | 獠   | 缭   | 李奥   | 嘹   | 钌   | 镣   | 髎   | 鹩   | 尥   | 蹽   | 嫽   | 憭   | 漻   | 簝   | 樛   | 蟧   | 僇   | 尞   | 屪   | 嵺   | 嶚   | 嶛   | 
lie | 列   | 咧   | 烈   | 裂   | 猎   | 劣   | 冽   | 鬣   | 洌   | 埒   | 捩   | 趔   | 鱲   | 躐   | 脟   | 儠   | 擸   | 爉   | 櫑   | 巁   | 棙   | 爄   | 綟   | 埓   | 忚   | 挘   | 毟   | 劽   | 哷   | 奊   | 姴   | 峢   | 巤   | 挒   | 浖   | 烮   | 煭   | 燤   | 犣   | 猟   | 
lin | 林   | 琳   | 临   | 霖   | 麟   | 淋   | 邻   | 鳞   | 磷   | 拎   | 凛   | 蔺   | 璘   | 膦   | 吝   | 啉   | 粼   | 廪   | 檩   | 赁   | 嶙   | 遴   | 懔   | 辚   | 潾   | 鏻   | 驎   | 躏   | 綝   | 箖   | 瞵   | 翷   | 癛   | 癝   | 惏   | 顲   | 冧   | 厸   | 壣   | 崊   | 
ling | 零   | 令   | 另   | 灵   | 领   | 凌   | 玲   | 岭   | 陵   | 铃   | 〇   | 龄   | 翎   | 菱   | 伶   | 绫   | 苓   | 泠   | 羚   | 聆   | 呤   | 棂   | 棱   | 柃   | 澪   | 蛉   | 鲮   | 鸰   | 瓴   | 崚   | 酃   | 齡   | 齢   | 囹   | 舲   | 姈   | 祾   | 昤   | 龗   | 坽   | 
liu | 六   | 刘   | 留   | 流   | ⑥   | Ⅵ   | 柳   | 溜   | 硫   | 瘤   | 琉   | 遛   | 榴   | 浏   | 鎏   | 镠   | 陆   | 熘   | 旒   | 绺   | 骝   | 馏   | 镏   | 鹨   | 锍   | 鹠   | 瑬   | 疁   | 珋   | 飗   | 罶   | 碌   | 飂   | 蟉   | 澑   | 蹓   | 嚠   | 媹   | 嵧   | 懰   | 
lo | 咯   | 囖   | 咯  | 咯  | 咯  | 咯  | 咯  | 咯  | 咯   | 囖   | 咯  | 咯  | 咯  | 咯  | 咯  | 咯  | 咯   | 囖   | 咯  | 咯  | 咯  | 咯  | 咯  | 咯  | 咯   | 囖   | 咯  | 咯  | 咯  | 咯  | 咯  | 咯  | 咯   | 囖   | 咯  | 咯  | 咯  | 咯  | 咯  | 咯  | 
long | 龙   | 隆   | 笼   | 陇   | 🐉   | 拢   | 弄   | 珑   | 聋   | 泷   | 龍   | 垄   | 胧   | 窿   | 咙   | 砻   | 茏   | 哢   | 栊   | 癃   | 眬   | 昽   | 漋   | 龓   | 龒   | 谾   | 屸   | 靇   | 嶐   | 巃   | 巄   | 槞   | 湰   | 滝   | 爖   | 礲   | 竜   | 篭   | 蕯   | 蠪   | 
