a | 啊   | 錒   | 阿   | 吖   | 嗄   | 锕   | 腌   | 醃   | 呵   |
ai | 爱   | 哎   | 唉   | ε=(´ο｀*)))唉   | AI   | 矮   | 挨   | 艾   | 哀   | 癌   | 碍   | 埃   | 嗳   | 捱   | 暧   | 愛   | 僾   | 嫒   | 霭   | 蔼   | 瑷   | 嗌   | 薆   | 隘   | 懓   | 鑀   | 乂   | 皑   | 噯   | 欸   | 靉   | 娭   | 砹   | 瞹   | 皧   | 叆   | 嬡   | 曖   | 毐   | 璦   | 
hng | 好难过   | 很难过   | 和那个   | 很难搞   | 和哪个   | 和你哥   | 黄泥岗   | 红南瓜   | 还能够   | 哈你歌   | 糊弄鬼   | HNG   | 行   | 还能个  | 还能个  | 和你个  | 和你个  | 很难个  | 很难个  | 河南个  | 河南个  | 湖南个  | 湖南个  | 海南个  | 海南个  | 好难个  | 好难个  | 喊你个  | 喊你个  | 哈你歌   | 糊弄鬼   | 还能个  | 和你个  | 很难个  | 河南个  | 湖南个  | 海南个  | 好难个  | 喊你个  | 回你个  | 
hong | 红   | 哄   | 宏   | 洪   | HongKong   | 鸿   | 虹   | 轰   | 弘   | 泓   | 烘   | 荭   | 薨   | 竑   | 闳   | 吽   | 紅   | 紘   | 厷   | 訇   | 讧   | 翃   | 鋐   | 纮   | 蕻   | 黉   | 葒   | 魟   | 鴻   | 轟   | 浤   | 渱   | 汯   | 鈜   | 玒   | 垬   | 葓   | 叿   | 灴   | 竤   | 
hou | 后   | 厚   | 吼   | 候   | house   | 侯   | 猴   | 喉   | 後   | 齁   | 逅   | 鲎   | 骺   | 茩   | 吽   | 呴   | 洉   | 堠   | 瘊   | 犼   | 糇   | 銗   | 垕   | 睺   | 葔   | 篌   | 鮜   | 郈   | 鍭   | 矦   | 鱟   | 豞   | 餱   | 翵   | 鲘   | 翭   | 帿   | 腄   | 鄇   | 鯸   | 
hu | 胡   | 虎   | 户   | 湖   | 呼   | 乎   | 护   | 互   | 糊   | 壶   | 沪   | 狐   | 忽   | 唬   | 弧   | 浒   | 琥   | 扈   | 蝴   | 斛   | 葫   | 瑚   | 鹄   | 笏   | 核   | 祜   | 烀   | 戸   | 煳   | 乕   | 唿   | 惚   | 槲   | 護   | 瓠   | 囫   | 怙   | 滹   | 泘   | 觳   | 
hua | 话   | 花   | 化   | 华   | ✿   | ❀   | HUAWEI   | 画   | 划   | 滑   | 桦   | 哗   | 骅   | 铧   | 錵   | 椛   | 嬅   | 崋   | 埖   | 婳   | 華   | 猾   | 話   | 舙   | 畵   | 蕐   | 譁   | 砉   | 硴   | 畫   | 吪   | 樺   | 嫿   | 姡   | 嘩   | 譮   | 芲   | 璍   | 劃   | 摦   | 
huai | 坏   | 怀   | 淮   | 槐   | 踝   | 互爱   | 壊   | 徊   | 懐   | 壞   | 蘾   | 划   | 懷   | 蘹   | 佪   | 櫰   | 褢   | 褱   | 耲   | 咶   | 瀤   | 劃   | 㜳   | 㠢   | 䃶   | 䈭   | 䴜   | 胡爱  | 胡爱  | 虎爱  | 虎爱  | 户爱  | 户爱  | 湖爱  | 湖爱  | 呼爱  | 呼爱  | 乎爱  | 乎爱  | 护爱  | 
huan | 换   | 还   | 环   | 欢   | 缓   | 幻   | 患   | 焕   | 唤   | 桓   | 寰   | 浣   | 宦   | 护岸   | 嬛   | 涣   | 獾   | 奂   | 郇   | 洹   | 胡安   | 鬟   | 缳   | 痪   | 歓   | 歡   | 圜   | 環   | 鲩   | 睆   | 峘   | 豢   | 綄   | 鹮   | 瓛   | 锾   | 垸   | 煥   | 還   | 澴   | 
huang | 黄   | 慌   | 晃   | 皇   | 谎   | 荒   | 煌   | 凰   | 簧   | 恍   | 璜   | 磺   | 潢   | 惶   | 幌   | 蝗   | 篁   | 湟   | 隍   | 偟   | 徨   | 愰   | 癀   | 鍠   | 遑   | 黃   | 瑝   | 晄   | 滉   | 肓   | 詤   | 熀   | 皝   | 鳇   | 怳   | 媓   | 巟   | 謊   | 喤   | 锽   | 
hui | 会   | 回   | 灰   | 辉   | 汇   | 慧   | 惠   | 毁   | 悔   | 挥   | 晖   | 绘   | 徽   | 卉   | 蕙   | 荟   | 恢   | 烩   | 晦   | 讳   | 秽   | 囬   | 茴   | 诲   | 珲   | 喙   | 恵   | 桧   | 彗   | 贿   | 會   | 廻   | 洄   | 袆   | 徻   | 咴   | 浍   | 麾   | 恛   | 囘   | 
hun | 混   | 婚   | 魂   | 昏   | hung   | 荤   | 浑   | 馄   | 珲   | 诨   | 阍   | 溷   | 涽   | 昬   | 惛   | 尡   | 渾   | 睧   | 掍   | 圂   | 慁   | 殙   | 婫   | 焝   | 葷   | 倱   | 閽   | 湣   | 蔒   | 焄   | 俒   | 忶   | 惽   | 梱   | 棔   | 湷   | 琿   | 眃   | 睯   | 睴   | 
huo | 或   | 活   | 火   | 货   | 获   | 伙   | 祸   | 霍   | 灬   | 豁   | 惑   | 和   | 嚯   | 镬   | 吙   | 藿   | 夥   | 钬   | 锪   | 攉   | 擭   | 漷   | 嚄   | 貨   | 蠖   | 鈥   | 佸   | 嚿   | 旤   | 邩   | 煷   | 禍   | 濩   | 耠   | 彟   | 獲   | 閄   | 掝   | 穫   | 蒦   | 
ji | 几   | 级   | 机   | 及   | 急   | 记   | 集   | 鸡   | 即   | 寄   | 挤   | 计   | 极   | 季   | 既   | 基   | 吉   | 己   | 击   | 继   | 剂   | 纪   | 积   | 技   | 姬   | 激   | 际   | 暨   | 济   | 籍   | 冀   | 忌   | 迹   | 祭   | 绩   | 饥   | 疾   | 肌   | 辑   | 奇   | 
jia | 家   | 加   | 假   | 价   | ＋   | 嫁   | 夹   | 佳   | 架   | 甲   | 嘉   | 贾   | 驾   | 钾   | 伽   | 迦   | 珈   | 稼   | 颊   | 荚   | 痂   | 茄   | 镓   | 枷   | 葭   | 郏   | 胛   | 岬   | 傢   | 笳   | 戛   | 浃   | 徦   | 挟   | 铗   | 斝   | 袈   | 鎵   | 徍   | 幏   | 
jian | 见   | 件   | 间   | 建   | ➹   | －   | 减   | 剑   | 键   | 贱   | 剪   | 捡   | 健   | 兼   | 检   | 尖   | 箭   | 吉安   | 奸   | 肩   | 简   | 坚   | 煎   | 拣   | 监   | 溅   | 碱   | 渐   | 鉴   | 茧   | 舰   | 俭   | 荐   | 涧   | 歼   | 践   | 笺   | 谏   | 蹇   | 艰   | 
jiang | 讲   | 将   | 江   | 奖   | 降   | 姜   | 蒋   | 酱   | 僵   | 犟   | 浆   | 疆   | 匠   | 桨   | 激昂   | 绛   | 强   | 缰   | 勥   | 茳   | 奬   | 豇   | 將   | 殭   | 弶   | 夅   | 講   | 醤   | 蔣   | 礓   | 耩   | 糨   | 薑   | 傋   | 匞   | 塂   | 壃   | 奨   | 嵹   | 弜   | 
jiao | 叫   | 交   | 教   | 脚   | ∠   | ∩   | 觉   | 角   | 较   | 娇   | 胶   | 焦   | 浇   | 缴   | 嚼   | 搅   | 姣   | 绞   | 椒   | 郊   | 蕉   | 蛟   | 骄   | 窖   | 饺   | 轿   | 跤   | 矫   | 铰   | 礁   | 皎   | 滘   | 校   | 佼   | 吉奥   | 剿   | 狡   | 酵   | 鲛   | 茭   | 
jie | 接   | 姐   | 借   | 节   | 结   | 解   | 街   | 杰   | 饥饿   | 界   | 届   | 截   | 戒   | 洁   | 介   | 皆   | 捷   | 劫   | 阶   | 揭   | 婕   | 嗟   | 竭   | 尐   | 诫   | 桀   | 劼   | 芥   | 孑   | 喈   | 颉   | 桔   | 藉   | 羯   | 诘   | 睫   | 碣   | 傑   | 疖   | 秸   | 
jin | 进   | 近   | 金   | 紧   | jinx   | 斤   | 尽   | 今   | 劲   | 仅   | 禁   | 锦   | 筋   | 津   | 晋   | 巾   | 瑾   | 浸   | 谨   | 靳   | 襟   | 烬   | 妗   | 堇   | 槿   | 缙   | 矜   | 衿   | 钅   | 噤   | 琎   | 觐   | 荩   | 瑨   | 釒   | 琻   | 進   | 錦   | 唫   | 紟   | 
jing | 经   | 静   | 精   | 景   | ＃   | jingle   | 京   | 净   | 井   | 晶   | 镜   | 竟   | 劲   | 惊   | 敬   | 警   | 靖   | 境   | 婧   | 径   | 颈   | 菁   | 睛   | 荆   | 茎   | 竞   | 泾   | 璟   | 鲸   | 靓   | 旌   | 胫   | 兢   | 憬   | 腈   | 迳   | 痉   | 箐   | 丼   | 肼   | 
jiong | 囧   | 炯   | 窘   | o(╯□╰)o   | 炅   | 迥   | 冏   | 冂   | 烱   | 冋   | 埛   | 扃   | 臦   | 泂   | 浻   | 燛   | 侰   | 僒   | 坰   | 宭   | 扄   | 澃   | 熲   | 絅   | 綗   | 臩   | 蘏   | 蘔   | 褧   | 逈   | 銄   | 顈   | 駉   | 駫   | 颎   | 煚   | 煛   | 㑋   | 㓏   | 㖥   | 
jiu | 就   | 久   | 酒   | 九   | 旧   | Ⅸ   | ⑨   | 救   | 舅   | 究   | 玖   | 揪   | 纠   | 疚   | 灸   | 鸠   | 咎   | 臼   | 啾   | 厩   | 鹫   | 韭   | 僦   | 乣   | 阄   | 乆   | 柩   | 氿   | 勼   | 赳   | 镹   | 汣   | 舊   | 丩   | 殧   | 蹴   | 鬏   | 韮   | 桕   | 鳩   | 
ju | 句   | 局   | 聚   | 剧   | 据   | 具   | 居   | 巨   | 举   | 距   | 菊   | 拒   | 狙   | 锯   | 俱   | 鞠   | 惧   | 驹   | 橘   | 桔   | 焗   | 炬   | 矩   | 钜   | 咀   | 拘   | 琚   | 掬   | 苣   | 莒   | 沮   | 踞   | 雎   | 榉   | 疽   | 飓   | 瞿   | 遽   | 倨   | 苴   | 
juan | 卷   | 娟   | 捐   | 劵   | 倦   | 圈   | 绢   | 鹃   | 眷   | 涓   | 隽   | 镌   | 巻   | 圏   | 鄄   | 蠲   | 捲   | 狷   | 惓   | 罥   | 棬   | 锩   | 姢   | 奆   | 慻   | 睠   | 鎸   | 鋗   | 絹   | 雋   | 帣   | 勌   | 勬   | 呟   | 埢   | 奍   | 婘   | 嶲   | 巂   | 弮   | 
jue | 觉   | 绝   | 决   | 倔   | 巨额   | 掘   | 诀   | 爵   | 撅   | 厥   | 珏   | 嚼   | 角   | 巨鳄   | 噘   | 孓   | 崛   | 蕨   | 亅   | 玦   | 絶   | 孒   | 桷   | 抉   | 脚   | 蹶   | 攫   | 覚   | 蕝   | 橛   | 谲   | 玨   | 絕   | 镢   | 矍   | 獗   | 覺   | 傕   | 爝   | 噱   | 
jun | 军   | 君   | 俊   | 均   | Jun   | June   | 骏   | 菌   | 钧   | 郡   | 珺   | 峻   | 筠   | 竣   | 隽   | 浚   | 軍   | 莙   | 濬   | 焌   | 呁   | 畯   | 晙   | 鈞   | 儁   | 駿   | 皲   | 捃   | 桾   | 鍕   | 葰   | 埈   | 龟   | 雋   | 箘   | 鮶   | 汮   | 麇   | 寯   | 覠   | 
ka | 卡   | 咔   | 咯   | 咖   | 喀   | 佧   | 鉲   | 胩   | 垰   | 呿   | 哢   | 衉   | 裃   | 㮟   | 䘔   | ka8  | 垰   | 呿   | 哢   | 衉   | 裃   | 㮟   | 䘔   | ka8  | 垰   | 呿   | 哢   | 衉   | 裃   | 㮟   | 䘔   | ka8  | 垰   | 呿   | 哢   | 衉   | 裃   | 㮟   | 䘔   | ka8  | 
kai | 开   | 凯   | 楷   | 恺   | Kaiser   | 铠   | 锴   | 慨   | 揩   | 嘅   | 開   | 剀   | 垲   | 凱   | 锎   | 鐦   | 闓   | 忾   | 闿   | 愷   | 颽   | 鍇   | 鎧   | 蒈   | 岂   | 勓   | 愾   | 暟   | 炌   | 奒   | 欬   | 塏   | 濭   | 剴   | 愒   | 烗   | 嵦   | 噄   | 欯   | 輆   | 
kan | 看   | 砍   | 坎   | 刊   | Kane   | 侃   | 堪   | 阚   | 槛   | 勘   | 瞰   | 龛   | 冚   | 可爱你   | 可爱你   | 磡   | 崁   | 嵌   | 衎   | 戡   | 栞   | 凵   | 墈   | 闞   | 嵁   | 莰   | 矙   | 龕   | 偘   | 竷   | 歁   | 檻   | 埳   | 塪   | 惂   | 扻   | 欿   | 輡   | 輱   | 轗   | 
kang | 抗   | 康   | 扛   | 炕   | kangaroo   | 亢   | 糠   | 慷   | 钪   | 伉   | 槺   | 闶   | 囥   | 鏮   | 忼   | 漮   | 砊   | 匟   | 嫝   | 犺   | 鱇   | 邟   | 鈧   | 閌   | 嵻   | 穅   | 摃   | 粇   | 卡那个   | 卡那个   | 躿   | 㝩   | 㢜   | 㰠   | 㱂   | 䆲   | 䡉   | 䲘   | 看个  | 看个  | 
kao | 靠   | 考   | 烤   | 拷   | 尻   | 铐   | 犒   | 丂   | 栲   | 洘   | 攷   | 焅   | 銬   | 髛   | 鮳   | 嵪   | 薧   | 鲓   | 鯌   | 㸆   | 㼥   | 䎋   | 䐧   | 䘓   | 䯌   | 䯪   | 卡哦  | 咔哦  | 咯哦  | 咖哦  | 喀哦  | 佧哦  | 鉲哦  | 胩哦  | 垰哦  | 呿哦  | 哢哦  | 衉哦  | 裃哦  | 㮟哦  | 
ke | 可   | 课   | 克   | 科   | 客   | 颗   | 刻   | 壳   | 渴   | 棵   | 柯   | 咳   | 磕   | 珂   | 嗑   | 苛   | 轲   | 坷   | 恪   | 氪   | 岢   | 呵   | 疴   | 瞌   | 髁   | 稞   | 钶   | 颏   | 窠   | 蚵   | 锞   | 痾   | 尅   | 蝌   | 牁   | 碦   | 勀   | 剋   | 砢   | 殻   | 
kei | 尅   | 可   | 剋   | 课i  | Keith   | 克i  | 科i  | 客i  | 颗i  | 刻i  | 壳i  | 渴i  | 棵i  | 柯i  | 咳i  | 磕i  | 珂i  | 嗑i  | 苛i  | 轲i  | 坷i  | 恪i  | 氪i  | 岢i  | 呵i  | 疴i  | 瞌i  | 髁i  | 稞i  | 钶i  | 颏i  | 窠i  | 蚵i  | 锞i  | 痾i  | 蝌i  | 牁i  | 碦i  | 勀i  | 砢i  | 
ken | 肯   | 啃   | 恳   | 垦   | Ken   | 裉   | 掯   | 褃   | 肻   | 硍   | 肎   | 錹   | 珢   | 墾   | 懇   | 貇   | 龈   | 豤   | 齦   | 龂   | 㸧   | 可你  | 可你  | 课你  | 课你  | 克你  | 克你  | 科你  | 科你  | 客你  | 客你  | 颗你  | 颗你  | 刻你  | 刻你  | 壳你  | 壳你  | 渴你  | 渴你  | 棵你  | 
keng | 坑   | 吭   | 铿   | 阬   | 硁   | 摼   | 坈   | 劥   | 牼   | 鏗   | 妔   | 挳   | 揁   | 殸   | 硜   | 硻   | 誙   | 銵   | 鍞   | 㧶   | 㰢   | 䃘   | 䡩   | 䡰   | 肯个  | 肯个  | 啃个  | 啃个  | 恳个  | 恳个  | 垦个  | 垦个  | Ken个  | 裉个  | 裉个  | 掯个  | 掯个  | 褃个  | 褃个  | 肻个  | 
kong | 空   | 孔   | 控   | 恐   | 箜   | 崆   | 倥   | 涳   | 鵼   | 悾   | 硿   | 埪   | 錓   | 矼   | 羫   | 椌   | 鞚   | 躻   | 㑋   | 㤟   | 㲁   | 㸜   | 䅝   | kong8  | 鞚   | 躻   | 㑋   | 㤟   | 㲁   | 㸜   | 䅝   | kong8  | 鞚   | 躻   | 㑋   | 㤟   | 㲁   | 㸜   | 䅝   | kong8  | 
kou | 口   | 扣   | 抠   | 寇   | 叩   | 蔻   | 筘   | 釦   | 芤   | 冦   | 眍   | 摳   | 蔲   | 宼   | 窛   | 瞉   | 鷇   | 劶   | 彄   | 剾   | 怐   | 滱   | 佝   | 敂   | 簆   | 瞘   | 眗   | 竘   | 㓂   | 㔚   | 㲄   | 㸸   | 䍍   | 䧆   | 䳟   | 䳹   | kou5  | kou6  | kou7  | kou8  | 
ku | 哭   | 苦   | 酷   | o(╥﹏╥)o   | 库   | 裤   | 枯   | 窟   | 骷   | 堀   | 楛   | 喾   | 褲   | 绔   | 庫   | 圐   | 刳   | 袴   | 嚳   | 窋   | 瘔   | 捁   | 秙   | 俈   | 絝   | 硞   | 挎   | 矻   | 搰   | 崫   | 扝   | 桍   | 焅   | 跍   | 鮬   | 狜   | 郀   | 胐   | 廤   | 朏   | 
kua | 夸   | 跨   | 垮   | 挎   | KualaLumpur   | 苦啊   | 胯   | 侉   | 咵   | 晇   | 誇   | 姱   | 骻   | 銙   | 恗   | 絓   | 舿   | 楇   | 趶   | 顝   | 㡁   | 䋀   | 䠸   | 䦚   | 䯞   | 哭啊   | 哭啊  | 苦啊  | 酷啊  | 库啊  | 裤啊  | 枯啊  | 窟啊  | 骷啊  | 堀啊  | 楛啊  | 喾啊  | 褲啊  | 绔啊  | 庫啊  | 
kuai | 快   | 块   | 会   | 筷   | 酷爱   | 侩   | 蒯   | 脍   | 苦艾   | 郐   | 哙   | 巜   | 駃   | 塊   | 浍   | 㧟   | 儈   | 凷   | 噲   | 圦   | 墤   | 廥   | 擓   | 旝   | 會   | 欳   | 澮   | 獪   | 璯   | 糩   | 膾   | 蒉   | 蕢   | 鄶   | 鱠   | 鲙   | 狯   | 㔞   | 㙕   | 㙗   | 
kuan | 款   | 宽   | 髋   | 酷安   | 寛   | 歀   | 窾   | 梡   | 寬   | 欵   | 窽   | 髖   | 臗   | 鑧   | 㝟   | 㮯   | 㯘   | 䕀   | 䤭   | 䥗   | 䲌   | 哭按  | 哭按  | 苦按  | 苦按  | 酷安  | 库按  | 库按  | 裤按  | 裤按  | 枯按  | 枯按  | 窟按  | 窟按  | 骷按  | 骷按  | 堀按  | 堀按  | 楛按  | 楛按  | 
kuang | 狂   | 框   | 矿   | 况   | 旷   | 匡   | 筐   | 邝   | 诳   | 诓   | 眶   | 哐   | 圹   | 夼   | 狅   | 卝   | 贶   | 誑   | 迋   | 鵟   | 丱   | 纩   | 恇   | 劻   | 硄   | 鉱   | 鑛   | 抂   | 況   | 鄺   | 洭   | 礦   | 岲   | 爌   | 絖   | 軖   | 曠   | 筺   | 矌   | 儣   | 
kui | 亏   | 奎   | 愧   | 葵   | 魁   | 盔   | 窥   | 溃   | 馈   | 逵   | 夔   | 馗   | 匮   | 喹   | 隗   | 揆   | 傀   | 睽   | 櫆   | 岿   | 跬   | 聩   | 篑   | 蝰   | 悝   | 愦   | 喟   | 蒉   | 骙   | 媿   | 晆   | 暌   | 刲   | 尯   | 戣   | 煃   | 蘷   | 楏   | 謉   | 闚   | 
kun | 困   | 坤   | 昆   | 捆   | Kung   | 琨   | 堃   | 锟   | 鲲   | 焜   | 崑   | 鹍   | 醌   | 睏   | 悃   | 梱   | 崐   | 髡   | 阃   | 綑   | 堒   | 錕   | 鵾   | 褌   | 鯤   | 菎   | 壸   | 騉   | 髠   | 婫   | 裈   | 壼   | 尡   | 鶤   | 晜   | 裩   | 熴   | 閫   | 涃   | 潉   | 
kuo | 扩   | 阔   | 括   | 廓   | 栝   | 濶   | 蛞   | 拡   | 闊   | 漷   | 萿   | 筈   | 铦   | 霩   | 葀   | 擴   | 鞟   | 挄   | 噋   | 銛   | 适   | 鞹   | 懖   | 秮   | 秳   | 銽   | 韕   | 頢   | 髺   | 鬠   | 㗥   | 㣪   | 㨯   | 㪙   | 䄆   | 䄑   | 䙃   | 䟯   | 䦢   | 䯺   | 
la | 啦   | 拉   | 辣   | 蜡   | 腊   | 喇   | 落   | 垃   | 剌   | 菈   | 旯   | 邋   | 揦   | 癞   | 砬   | 翋   | 瘌   | 柆   | 蝲   | 嚹   | 鯻   | 櫴   | 臘   | 辢   | 镴   | 鞡   | 揧   | 攋   | 儠   | 搚   | 擸   | 楋   | 溂   | 爉   | 瓎   | 癩   | 磖   | 臈   | 藞   | 蝋   | 
lai | 来   | 赖   | 莱   | 濑   | lain   | 籁   | 唻   | 癞   | 涞   | 睐   | 徕   | 來   | 赉   | 铼   | 瀬   | 崃   | 俫   | 頼   | 萊   | 勑   | 婡   | 倈   | 箂   | 賴   | 麳   | 庲   | 攋   | 藾   | 誺   | 瀨   | 逨   | 櫴   | 鯠   | 徠   | 騋   | 琜   | 賚   | 梾   | 淶   | 錸   | 
lan | 蓝   | 懒   | 烂   | 兰   | LAN   | 栏   | 拦   | 岚   | 揽   | 篮   | 澜   | 览   | 滥   | 缆   | 阑   | 榄   | 斓   | 丽安娜   | 丽安娜   | 恋爱脑   | 恋爱脑   | 蘭   | 籣   | 来爱你   | 来爱你   | 婪   | 镧   | 李安娜   | 李安娜   | 刘安娜   | 刘安娜   | 灡   | 灆   | 藍   | 谰   | 嵐   | 褴   | 葻   | 蘫   | 欗   | 
lang | 狼   | 浪   | 郎   | 朗   | language   | 廊   | 琅   | 啷   | 郞   | 榔   | 螂   | 阆   | 塱   | 蒗   | 烺   | 崀   | 埌   | 锒   | 鎯   | 稂   | 莨   | 瑯   | 蓢   | 嫏   | 朤   | 誏   | 蓈   | 鋃   | 哴   | 駺   | 斏   | 俍   | 拉那个   | 拉那个   | 勆   | 唥   | 朖   | 桹   | 樃   | 欴   | 
lao | 老   | 捞   | 劳   | 牢   | 佬   | 唠   | 姥   | 烙   | 涝   | 落   | 酪   | 咯啊哦   | 咯啊哦   | 咾   | 痨   | 僗   | 耂   | 铑   | 崂   | 醪   | 労   | 荖   | 恅   | 铹   | 栳   | 嫪   | 鮱   | 朥   | 銠   | 络   | 簩   | 潦   | 勞   | 粩   | 珯   | 狫   | 窂   | 哰   | 撈   | 耢   | 
le | 了   | 乐   | 勒   | 嘞   | 叻   | 楽   | 仂   | 樂   | 肋   | 牞   | 鳓   | 泐   | 簕   | 饹   | 砳   | 氻   | 艻   | 玏   | 阞   | 竻   | 鰳   | 扐   | 忇   | 韷   | 餎   | 鱳   | 㔹   | 㖀   | 㦡   | 㨋   | le7  | le8  | 餎   | 鱳   | 㔹   | 㖀   | 㦡   | 㨋   | le7  | le8  | 
lei | 累   | 类   | 雷   | 泪   | leisure   | 磊   | 嘞   | 蕾   | 垒   | 肋   | 勒   | 擂   | 镭   | 涙   | 耒   | 傫   | 淚   | 酹   | 儡   | 嫘   | 羸   | 檑   | 诔   | 畾   | 罍   | 纇   | 靁   | 缧   | 礌   | 絫   | 厽   | 蔂   | 錑   | 壘   | 纍   | 類   | 壨   | 藟   | 鐳   | 欙   | 
len | 冷   | 了呢   | 楞   | 了你   | 愣   | 棱   | length   | 乐宁   | 乐农   | 堎   | 乐牛   | 塄   | 李二牛   | 稜   | 倰   | 輘   | 乐牛   | 李二牛   | 碐   | 薐   | 睖   | 踜   | 唥   | 崚   | 了那   | 了那   | 㘄   | 䉄   | 䚏   | 䬋   | 䮚   | 乐柠   | 乐柠   | 了你  | 乐你  | 乐你  | 勒你  | 勒你  | 嘞你  | 嘞你  | 
leng | 冷   | 楞   | 愣   | 棱   | length   | 堎   | 塄   | 稜   | 了那个   | 倰   | 輘   | 碐   | 薐   | 睖   | 踜   | 唥   | 崚   | 㘄   | 䉄   | 䚏   | 䬋   | 䮚   | 了那个  | 乐那个  | 乐那个  | 勒那个  | 勒那个  | 嘞那个  | 嘞那个  | 叻那个  | 叻那个  | 楽那个  | 楽那个  | 仂那个  | 仂那个  | 樂那个  | 樂那个  | 肋那个  | 肋那个  | 牞那个  | 
li | 里   | 李   | 理   | 离   | 力   | 丽   | 利   | 立   | 礼   | 莉   | 哩   | 例   | 粒   | 梨   | 历   | 黎   | 励   | 栗   | 厉   | 厘   | 狸   | 俐   | 俪   | 锂   | 荔   | 沥   | 璃   | 犁   | 笠   | 嚟   | 郦   | 隶   | 吏   | 鲤   | 骊   | 漓   | 砾   | 篱   | 砺   | 蠡   | 
lia | 俩   | 倆   | 里啊   | 里啊  | liability   | 李啊  | 理啊  | 离啊  | 力啊  | 丽啊  | 利啊  | 立啊  | 礼啊  | 莉啊  | 哩啊  | 例啊  | 粒啊  | 梨啊  | 历啊  | 黎啊  | 励啊  | 栗啊  | 厉啊  | 厘啊  | 狸啊  | 俐啊  | 俪啊  | 锂啊  | 荔啊  | 沥啊  | 璃啊  | 犁啊  | 笠啊  | 嚟啊  | 郦啊  | 隶啊  | 吏啊  | 鲤啊  | 骊啊  | 漓啊  | 
lian | 连   | 脸   | 李安   | 练   | 恋   | 联   | 莲   | 链   | 立案   | 炼   | 怜   | 帘   | 廉   | 离岸   | 敛   | 涟   | 镰   | 利安   | 纞   | 濂   | 琏   | 戀   | 潋   | 殓   | 鲢   | 楝   | 黎安   | 奁   | 錬   | 臉   | 蠊   | 蓮   | 連   | 蔹   | 聨   | 裢   | 僆   | 臁   | 鎌   | 槤   | 
liang | 两   | 亮   | 量   | 凉   | 良   | 梁   | 辆   | 靓   | 俩   | 粮   | 晾   | 谅   | 粱   | 樑   | 里昂   | 凉   | 李昂   | 利昂   | 両   | 椋   | 魉   | 莨   | 靚   | 喨   | 冫   | 踉   | 涼   | 俍   | 墚   | 倞   | 湸   | 兩   | 悢   | 倆   | 糧   | 諒   | 哴   | 煷   | 啢   | 簗   | 
liao | 聊   | 了   | 料   | 廖   | 辽   | 疗   | 撩   | 撂   | 李敖   | 里奥   | 瞭   | 寮   | 燎   | 寥   | 僚   | 蓼   | 利奥   | 缭   | 繆   | 李奥   | 嘹   | 潦   | 钌   | 李傲   | 獠   | 镣   | 髎   | 尞   | 鹩   | 蹽   | 竂   | 窷   | 尥   | 嵺   | 嫽   | 漻   | 尦   | 遼   | 釕   | 廫   | 
lie | 列   | 咧   | 裂   | 烈   | lie   | 猎   | 劣   | 冽   | 洌   | 捩   | 鬣   | 埒   | 煭   | 趔   | 挒   | 挘   | 猟   | 劦   | 獵   | 躐   | 姴   | 烮   | 迾   | 鴷   | 劽   | 颲   | 䴕   | 儠   | 哷   | 埓   | 奊   | 峢   | 巁   | 巤   | 擸   | 栵   | 棙   | 毟   | 浖   | 燤   | 
lin | 林   | 琳   | 临   | 淋   | Linux   | 霖   | 拎   | 麟   | 邻   | 磷   | 鳞   | 蔺   | 凛   | 赁   | 吝   | 啉   | 璘   | 冧   | 粼   | 檩   | 膦   | 粦   | 嶙   | 燐   | 廪   | 遴   | 菻   | 隣   | 懔   | 晽   | 厸   | 綝   | 鏻   | 躏   | 阾   | 潾   | 臨   | 辚   | 箖   | 碄   | 
ling | 领   | 另   | 零   | 灵   | 〇   | lingo   | 令   | 玲   | 凌   | 岭   | 铃   | 龄   | 陵   | 菱   | 伶   | 翎   | 绫   | 苓   | 泠   | 羚   | 聆   | 淩   | 棱   | 呤   | 澪   | 霊   | 岺   | 棂   | 囹   | 掕   | 靈   | 鲮   | 柃   | 酃   | 瓴   | 崚   | 皊   | 蛉   | 嶺   | 齢   | 
liu | 留   | 六   | 刘   | 流   | 溜   | Ⅵ   | ⑥   | 柳   | 瘤   | 遛   | 硫   | 榴   | 陆   | 浏   | 琉   | 鎏   | 馏   | 骝   | 劉   | 绺   | 蓅   | 熘   | 陸   | 镏   | 瑠   | 旒   | 畱   | 锍   | 栁   | 蹓   | 鋶   | 畄   | 鏐   | 瑬   | 珋   | 嚠   | 旈   | 镠   | 斿   | 桺   | 
lo | 咯   | 囖   | lo3  | lo4  | lo5  | lo6  | lo7  | lo8  | 咯   | 囖   | lo3  | lo4  | lo5  | lo6  | lo7  | lo8  | 咯   | 囖   | lo3  | lo4  | lo5  | lo6  | lo7  | lo8  | 咯   | 囖   | lo3  | lo4  | lo5  | lo6  | lo7  | lo8  | 咯   | 囖   | lo3  | lo4  | lo5  | lo6  | lo7  | lo8  | 
long | 龙   | 隆   | 弄   | 笼   | long   | 拢   | 聋   | 珑   | 陇   | 龍   | 泷   | 垄   | 窿   | 胧   | 垅   | 咙   | 尨   | 巃   | 儱   | 茏   | 壠   | 竜   | 竉   | 砻   | 龒   | 栊   | 癃   | 爖   | 鑨   | 滝   | 眬   | 靇   | 瀧   | 籠   | 蘢   | 瓏   | 徿   | 蠪   | 巄   | 嶐   | 
